Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-04-06,63.836151123046875,99.87950134277344,59.09168243408203,158.82740783691406,34.41600036621094
2020-04-07,63.09678649902344,100.58000183105469,59.06021499633789,157.11680603027344,36.36333465576172
2020-04-08,64.71171569824219,102.1500015258789,60.28081512451172,158.69287109375,36.589332580566406
2020-04-09,65.1786880493164,102.13800048828125,60.25933837890625,158.7024688720703,38.20000076293945
2020-04-13,66.45799255371094,108.44349670410156,60.45112228393555,159.0580291748047,43.39666748046875
2020-04-14,69.81432342529297,114.16600036621094,63.18898010253906,166.9287567138672,47.32600021362305
2020-04-15,69.17711639404297,115.38400268554688,62.79293441772461,165.1797332763672,48.65533447265625
2020-04-16,69.7267837524414,120.40950012207031,62.79942321777344,170.1385955810547,49.680667877197266
2020-04-17,68.78065490722656,118.75,63.87668991088867,171.6377716064453,50.259334564208984
2020-04-20,67.35301971435547,119.68049621582031,62.98521041870117,168.2357635498047,49.75733184814453
2020-04-21,65.27110290527344,116.40599822998047,60.53852081298828,161.2779998779297,45.781333923339844
2020-04-22,67.1511459350586,118.17449951171875,62.84836959838867,166.75582885742188,48.807334899902344
2020-04-23,66.89091491699219,119.97250366210938,63.48563766479492,164.73765563964844,47.04199981689453
2020-04-24,68.822021484375,120.51100158691406,63.75682830810547,167.74563598632812,48.34333419799805
2020-04-27,68.87068176269531,118.80000305175781,63.47015380859375,167.26515197753906,53.25
2020-04-28,67.7542953491211,115.7040023803711,61.5588493347168,163.19036865234375,51.27466583251953
2020-04-29,69.9797134399414,118.635498046875,67.03206634521484,170.51336669921875,53.367332458496094
2020-04-30,71.45602416992188,123.69999694824219,67.25780487060547,172.2239990234375,52.12533187866211
2020-05-01,70.30563354492188,114.302001953125,65.79048919677734,167.76490783691406,46.75466537475586
2020-05-04,71.30035400390625,115.79949951171875,66.06916809082031,171.86843872070312,50.74599838256836
2020-05-05,72.3705062866211,115.88999938964844,67.37367248535156,173.7135467529297,51.2140007019043
2020-05-06,73.11715698242188,117.56300354003906,67.19438171386719,175.4241943359375,52.172000885009766
2020-05-07,73.8735580444336,118.38050079345703,68.38551330566406,176.44285583496094,52.00266647338867
2020-05-08,75.63185119628906,118.98049926757812,69.13765716552734,177.48077392578125,54.62799835205078
2020-05-11,76.82197570800781,120.44999694824219,70.09904479980469,179.46044921875,54.08599853515625
2020-05-12,75.94402313232422,117.84750366210938,68.68017578125,175.3953094482422,53.96066665649414
2020-05-13,75.02708435058594,118.39600372314453,67.3392105102539,172.7429656982422,52.73066711425781
2020-05-14,75.48799133300781,119.44249725341797,67.76522827148438,173.49252319335938,53.55533218383789
2020-05-15,75.04167938232422,120.48899841308594,68.57429504394531,176.02003479003906,53.27799987792969
2020-05-18,76.80976867675781,121.31300354003906,69.17960357666016,177.70176696777344,54.242000579833984
2020-05-19,76.36592102050781,122.46649932861328,68.64122009277344,176.47171020507812,53.867332458496094
2020-05-20,77.8510971069336,124.89700317382812,70.37722778320312,178.91949462890625,54.37066650390625
2020-05-21,77.27069091796875,122.33699798583984,70.25686645507812,176.7704315185547,55.17333221435547
2020-05-22,77.76818084716797,121.84400177001953,70.58099365234375,176.84756469726562,54.45866775512695
2020-05-26,77.24141693115234,121.09300231933594,70.98702239990234,174.97801208496094,54.591331481933594
2020-05-27,77.57794952392578,120.51950073242188,70.9325942993164,175.2092742919922,54.68199920654297
2020-05-28,77.61210632324219,120.05500030517578,70.8307113647461,174.8141326904297,53.72066879272461
2020-05-29,77.5364990234375,122.11849975585938,71.59383392333984,176.59698486328125,55.66666793823242
2020-06-01,78.49005126953125,123.552001953125,71.6612548828125,176.1922607421875,59.87333297729492
2020-06-02,78.85340881347656,123.62049865722656,72.03282928466797,178.1967010498047,58.770668029785156
2020-06-03,79.28751373291016,123.91999816894531,71.8800048828125,178.63038635253906,58.86399841308594
2020-06-04,78.60466003417969,123.02999877929688,70.6339340209961,176.27896118164062,57.62533187866211
2020-06-05,80.8434066772461,124.1500015258789,71.91845703125,180.40354919433594,59.04399871826172
2020-06-08,81.32140350341797,126.2030029296875,72.31900024414062,181.52142333984375,63.327999114990234
2020-06-09,83.88935852050781,130.04299926757812,72.52076721191406,182.90916442871094,62.711334228515625
2020-06-10,86.04761505126953,132.37249755859375,73.15104675292969,189.69357299804688,68.336669921875
2020-06-11,81.91643524169922,127.89800262451172,70.0146484375,179.50732421875,64.85600280761719
2020-06-12,82.62367248535156,127.2509994506836,70.56501770019531,180.92398071289062,62.35200119018555
2020-06-15,83.6454849243164,128.63400268554688,70.95556640625,182.0803985595703,66.05999755859375
2020-06-16,85.86225891113281,130.7635040283203,72.24059295654297,186.54229736328125,65.47533416748047
2020-06-17,85.7427978515625,132.0489959716797,72.54373931884766,187.18798828125,66.11933135986328
2020-06-18,85.77691650390625,132.69900512695312,71.6238021850586,189.1924591064453,66.9306640625
2020-06-19,85.2867431640625,133.75050354003906,71.15034484863281,188.06492614746094,66.72666931152344
2020-06-22,87.5181655883789,135.6909942626953,72.44984436035156,193.28814697265625,66.28800201416016
2020-06-23,89.38623046875,138.2205047607422,73.11508178710938,194.57949829101562,66.78533172607422
2020-06-24,87.8083724975586,136.72000122070312,71.5528793334961,190.65725708007812,64.0566635131836
2020-06-25,88.97407531738281,137.72900390625,71.97239685058594,193.0665283203125,65.73200225830078
2020-06-26,86.2402572631836,134.64349365234375,68.04889678955078,189.20208740234375,63.982666015625
2020-06-29,88.22783660888672,134.0189971923828,69.77841186523438,191.2354736328125,67.29000091552734
2020-06-30,88.96431732177734,137.9409942626953,70.82121276855469,196.1214599609375,71.98733520507812
2020-07-01,88.79605865478516,143.93499755859375,72.01734161376953,197.26821899414062,74.64199829101562
2020-07-02,88.79605865478516,144.51499938964844,73.41224670410156,198.77159118652344,80.57733154296875
2020-07-06,91.1713638305664,152.8520050048828,74.89653778076172,203.05043029785156,91.43866729736328
2020-07-07,90.88849639892578,150.00599670410156,74.41059875488281,200.68931579589844,92.65733337402344
2020-07-08,93.00527954101562,154.0554962158203,75.09381866455078,205.1030731201172,91.05867004394531
2020-07-09,93.40523529052734,159.13150024414062,75.845947265625,206.53895568847656,92.9520034790039
2020-07-10,93.5686264038086,160.0,76.86228942871094,205.91253662109375,102.97666931152344
2020-07-13,93.13697814941406,155.1999969482422,75.52482604980469,199.5522003173828,99.80400085449219
2020-07-14,94.67823028564453,154.1999969482422,75.95582580566406,200.7857208251953,101.12000274658203
2020-07-15,95.32937622070312,150.44349670410156,75.7570571899414,200.4869384765625,103.06732940673828
2020-07-16,94.1563491821289,149.9949951171875,75.65917205810547,196.5165252685547,100.04266357421875
2020-07-17,93.96612548828125,148.09849548339844,75.75555419921875,195.51431274414062,100.05599975585938
2020-07-20,95.94636535644531,159.8419952392578,78.10236358642578,203.91769409179688,109.53333282470703
2020-07-21,94.62213897705078,156.9145050048828,77.70681762695312,201.1712188720703,104.55733489990234
2020-07-22,94.88796997070312,154.99549865722656,78.15280151367188,204.06228637695312,106.15533447265625
2020-07-23,90.56900024414062,149.32749938964844,75.75056457519531,195.1865997314453,100.87133026123047
2020-07-24,90.34463500976562,150.44549560546875,75.32405090332031,193.9916229248047,94.46666717529297
2020-07-27,92.48583984375,152.760498046875,76.38383483886719,196.44906616210938,102.63999938964844
2020-07-28,90.96651458740234,150.01649475097656,75.0963134765625,194.68553161621094,98.43267059326172
2020-07-29,92.71018981933594,151.67649841308594,76.08817291259766,196.6514434814453,99.94066619873047
2020-07-30,93.83198547363281,152.593994140625,76.830322265625,196.49728393554688,99.16600036621094
2020-07-31,103.65514373779297,158.23399353027344,74.31221008300781,197.56695556640625,95.38400268554688
2020-08-03,106.26701354980469,155.59449768066406,74.05300903320312,208.67835998535156,99.0
2020-08-04,106.97667694091797,156.94149780273438,73.58055114746094,205.5463409423828,99.13333129882812
2020-08-05,107.36442565917969,160.25149536132812,73.86972045898438,205.20909118652344,99.00133514404297
2020-08-06,111.11029052734375,161.25,75.1612319946289,208.4952392578125,99.30533599853516
2020-08-07,108.5841293334961,158.3730010986328,74.8326187133789,204.7657470703125,96.84733581542969
2020-08-10,110.16236114501953,157.4080047607422,74.75521087646484,200.68931579589844,94.57133483886719
2020-08-11,106.88615417480469,154.0334930419922,73.942138671875,195.9961395263672,91.6259994506836
2020-08-12,110.43843078613281,158.11199951171875,75.27560424804688,201.59518432617188,103.65066528320312
2020-08-13,112.3929214477539,158.05099487304688,75.74556732177734,201.12298583984375,108.06666564941406
2020-08-14,112.29276275634766,157.4010009765625,75.14525604248047,201.31570434570312,110.04733276367188
2020-08-17,111.99958038330078,159.12049865722656,75.72509002685547,202.64561462402344,122.3759994506836
2020-08-18,112.932861328125,165.62449645996094,77.6998291015625,203.81170654296875,125.80599975585938
2020-08-19,113.0745620727539,163.0240020751953,77.1419677734375,202.5751953125,125.23533630371094
2020-08-20,115.58363342285156,164.86849975585938,78.72215270996094,207.28939819335938,133.45533752441406
2020-08-21,121.53994750976562,164.23599243164062,78.68819427490234,205.78237915039062,136.6653289794922
2020-08-24,122.99358367919922,165.3730010986328,79.16664123535156,206.4296417236328,134.27999877929688
2020-08-25,121.98458099365234,167.32449340820312,80.20045471191406,209.11517333984375,134.8893280029297
2020-08-26,123.64346313476562,172.09249877929688,82.11225891113281,213.6361541748047,143.54466247558594
2020-08-27,122.16539001464844,170.0,81.33265686035156,218.8816680908203,149.25
2020-08-28,121.96747589111328,170.08999633789062,81.87752532958984,221.13253784179688,147.55999755859375
2020-08-31,126.10367584228516,172.54800415039062,81.38310241699219,217.8673553466797,166.10667419433594
2020-09-01,131.12667846679688,174.95599365234375,82.65913391113281,219.5482177734375,158.35000610351562
2020-09-02,128.40994262695312,176.57249450683594,85.77105712890625,223.7794189453125,149.1233367919922
2020-09-03,118.12935638427734,168.39999389648438,81.3821029663086,209.9169921875,135.6666717529297
2020-09-04,118.20755004882812,164.7310028076172,78.9698715209961,206.97059631347656,139.44000244140625
2020-09-08,110.25276184082031,157.49200439453125,76.09266662597656,195.7743682861328,110.06999969482422
2020-09-09,114.6503677368164,163.4304962158203,77.27281951904297,204.11119079589844,122.09333038330078
2020-09-10,110.90750885009766,158.7554931640625,76.21502685546875,198.39230346679688,123.77999877929688
2020-09-11,109.45142364501953,155.81100463867188,75.70111846923828,197.0978546142578,124.23999786376953
2020-09-14,112.73497009277344,155.14849853515625,75.35501098632812,198.4309844970703,139.8733367919922
2020-09-15,112.91087341308594,157.80650329589844,76.66800689697266,201.6864471435547,149.9199981689453
2020-09-16,109.57847595214844,153.90499877929688,75.51782989501953,198.08319091796875,147.25332641601562
2020-09-17,107.8292007446289,150.43649291992188,74.26676177978516,196.01589965820312,141.14332580566406
2020-09-18,104.40882110595703,147.74549865722656,72.47132110595703,193.5814971923828,147.38333129882812
2020-09-21,107.57512664794922,148.02349853515625,71.42503356933594,195.65846252441406,149.79666137695312
2020-09-22,109.2657699584961,156.44949340820312,72.9073257446289,200.37266540527344,141.41000366210938
2020-09-23,104.68245697021484,149.9929962158203,70.38871002197266,193.7747039794922,126.78666687011719
2020-09-24,105.7574462890625,150.989501953125,71.06143951416016,196.286376953125,129.26333618164062
2020-09-25,109.72504425048828,154.75650024414062,71.87051391601562,200.75904846191406,135.77999877929688
2020-09-28,112.34407806396484,158.70249938964844,72.8493881225586,202.3240509033203,140.39999389648438
2020-09-29,111.49385833740234,157.24400329589844,73.21697235107422,200.21807861328125,139.69000244140625
2020-09-30,113.17472076416016,157.43649291992188,73.19599151611328,203.18380737304688,143.00332641601562
2020-10-01,114.13240051269531,161.06300354003906,74.3097152709961,205.24143981933594,149.3866729736328
2020-10-02,110.44819641113281,156.25,72.69656372070312,199.18441772460938,138.3633270263672
2020-10-05,113.8490219116211,159.9600067138672,74.05651092529297,203.2321014404297,141.89332580566406
2020-10-06,110.58502960205078,154.9980010986328,72.46783447265625,198.91400146484375,137.9933319091797
2020-10-07,112.46133422851562,159.7845001220703,72.87336730957031,202.70079040527344,141.76666259765625
2020-10-08,112.35383605957031,159.52749633789062,74.08647155761719,203.42532348632812,141.97332763671875
2020-10-09,114.30833435058594,164.33250427246094,75.43592071533203,208.47760009765625,144.6666717529297
2020-10-12,121.56925964355469,172.14649963378906,78.13981628417969,213.877685546875,147.43333435058594
2020-10-13,118.34435272216797,172.18150329589844,78.26367950439453,215.28807067871094,148.88333129882812
2020-10-14,118.43229675292969,168.1855010986328,78.08238220214844,213.35601806640625,153.76666259765625
2020-10-15,117.96322631835938,166.9324951171875,77.68434143066406,212.19679260253906,149.6266632080078
2020-10-16,116.31167602539062,163.635498046875,78.2951431274414,212.19679260253906,146.55667114257812
2020-10-19,113.34085083007812,160.36050415039062,76.40980529785156,206.94158935546875,143.61000061035156
2020-10-20,114.83604431152344,160.85049438476562,77.46509552001953,207.35699462890625,140.64666748046875
2020-10-21,114.21060943603516,159.2469940185547,79.2085952758789,207.5019073486328,140.8800048828125
2020-10-22,113.11608123779297,158.82000732421875,80.24090576171875,207.5888671875,141.92999267578125
2020-10-23,112.4222412109375,160.22000122070312,81.55540466308594,208.88331604003906,140.2100067138672
2020-10-26,112.43204498291016,160.3520050048828,79.12368774414062,202.9422607421875,140.0933380126953
2020-10-27,113.9467544555664,164.31649780273438,79.85235595703125,206.0045928955078,141.55999755859375
2020-10-28,108.66962432861328,158.13900756835938,75.45340728759766,195.79371643066406,135.33999633789062
2020-10-29,112.69587707519531,160.55050659179688,77.7547607421875,197.764404296875,136.94332885742188
2020-10-30,106.38288116455078,151.8074951171875,80.71286010742188,195.59085083007812,129.34666442871094
2020-11-02,106.29490661621094,150.2239990234375,81.1229019165039,195.45556640625,133.50332641601562
2020-11-03,107.92691040039062,152.42050170898438,82.18866729736328,199.41629028320312,141.3000030517578
2020-11-04,112.33428955078125,162.05799865722656,87.19243621826172,209.03790283203125,140.32666015625
2020-11-05,116.32144927978516,166.10000610351562,88.02397918701172,215.7034454345703,146.02999877929688
2020-11-06,116.1893081665039,165.56849670410156,87.88563537597656,216.11883544921875,143.31666564941406
2020-11-09,113.86923217773438,157.18699645996094,87.97003936767578,210.9699249267578,140.4199981689453
2020-11-10,113.526611328125,151.75100708007812,86.7863998413086,203.8406982421875,136.7866668701172
2020-11-11,116.9724349975586,156.8695068359375,87.2613525390625,209.1924591064453,139.0433349609375
2020-11-12,116.69835662841797,155.51400756835938,87.04109954833984,208.1201629638672,137.25332641601562
2020-11-13,116.74729919433594,156.4405059814453,88.51141357421875,209.15380859375,136.1666717529297
2020-11-16,117.76536560058594,156.55299377441406,88.59981536865234,209.84938049316406,136.02999877929688
2020-11-17,116.87454986572266,156.7830047607422,87.98202514648438,207.1734619140625,147.20333862304688
2020-11-18,115.543212890625,155.2729949951172,86.9322280883789,204.44215393066406,162.2133331298828
2020-11-19,116.14035034179688,155.8509979248047,87.82769775390625,205.7400360107422,166.42333984375
2020-11-20,114.86772918701172,154.97000122070312,86.71947479248047,203.7738494873047,163.20333862304688
2020-11-23,111.4512710571289,154.91949462890625,86.27897644042969,203.50265502929688,173.9499969482422
2020-11-24,112.74346923828125,155.9029998779297,88.0938949584961,207.13473510742188,185.1266632080078
2020-11-25,113.58534240722656,159.2534942626953,88.10537719726562,207.1444091796875,191.3333282470703
2020-11-27,114.13355255126953,159.76699829101562,89.24856567382812,208.46163940429688,195.25332641601562
2020-11-30,116.54171752929688,158.40199279785156,87.61943817138672,207.33815002441406,189.1999969482422
2020-12-01,120.13439178466797,161.00399780273438,89.66509246826172,209.41082763671875,194.9199981689453
2020-12-02,120.48681640625,160.17649841308594,91.14389038085938,208.5972442626953,189.60667419433594
2020-12-03,120.34976959228516,159.3365020751953,90.98757934570312,207.50279235839844,197.7933349609375
2020-12-04,119.6742935180664,158.12899780273438,91.08346557617188,207.61900329589844,199.67999267578125
2020-12-07,121.1427001953125,157.89999389648438,90.74735260009766,207.55117797851562,213.9199981689453
2020-12-08,121.7593994140625,158.864501953125,90.46267700195312,209.21710205078125,216.6266632080078
2020-12-09,119.21419525146484,155.2100067138672,88.79109191894531,205.1395263671875,201.4933319091797
2020-12-10,120.64342498779297,155.07449340820312,88.28118133544922,203.89976501464844,209.02333068847656
2020-12-11,119.83091735839844,155.8209991455078,88.63826751708984,206.55361938476562,203.3300018310547
2020-12-14,119.21419525146484,157.84849548339844,87.51255798339844,207.4640350341797,213.27667236328125
2020-12-15,125.18567657470703,158.25599670410156,87.95305633544922,207.396240234375,211.0833282470703
2020-12-16,125.11713409423828,162.04800415039062,87.75877380371094,212.38430786132812,207.58999633789062
2020-12-17,125.98839569091797,161.8040008544922,86.92573547363281,212.51986694335938,218.63333129882812
2020-12-18,123.99139404296875,160.08250427246094,86.21205139160156,211.71597290039062,231.6666717529297
2020-12-21,125.52830505371094,160.3090057373047,86.62857055664062,215.59017944335938,216.6199951171875
2020-12-22,129.10140991210938,160.3260040283203,85.91239929199219,216.8977508544922,213.44667053222656
2020-12-23,128.2008056640625,159.2635040283203,86.31243896484375,214.06959533691406,215.32666015625
2020-12-24,129.18948364257812,158.63450622558594,86.60859680175781,215.7451629638672,220.58999633789062
2020-12-28,133.81008911132812,164.197998046875,88.5963134765625,217.88565063476562,221.22999572753906
2020-12-29,132.0283966064453,166.10000610351562,87.78724670410156,217.10113525390625,221.99667358398438
2020-12-30,130.9026641845703,164.29249572753906,86.71298217773438,214.70880126953125,231.5933380126953
2020-12-31,129.89431762695312,162.84649658203125,87.53154754638672,215.425537109375,235.22332763671875
2021-01-04,126.68344116210938,159.3314971923828,86.20756530761719,210.8442840576172,243.2566680908203
2021-01-05,128.24974060058594,160.92550659179688,86.90276336669922,211.04766845703125,245.0366668701172
2021-01-06,123.93263244628906,156.91900634765625,86.04524230957031,205.5753631591797,251.9933319091797
2021-01-07,128.16160583496094,158.10800170898438,88.61530303955078,211.42539978027344,272.0133361816406
2021-01-08,129.26783752441406,159.13499450683594,89.7884521484375,212.71356201171875,293.3399963378906
2021-01-11,126.2624740600586,155.7104949951172,87.71382904052734,210.6505889892578,270.39666748046875
2021-01-12,126.08628845214844,156.04150390625,86.77191162109375,208.17105102539062,283.14666748046875
2021-01-13,128.1322479248047,158.29449462890625,87.2623519897461,209.53677368164062,284.8033447265625
2021-01-14,126.19400024414062,156.37350463867188,86.44678497314453,206.32113647460938,281.6666564941406
2021-01-15,124.46126556396484,155.21249389648438,86.28197479248047,205.96275329589844,275.38665771484375
2021-01-19,125.1367416381836,156.03799438476562,89.1212158203125,209.63357543945312,281.51666259765625
2021-01-20,129.24822998046875,163.16900634765625,93.89573669433594,217.28517150878906,283.48333740234375
2021-01-21,133.98623657226562,165.34950256347656,94.09950256347656,217.89535522460938,281.663330078125
2021-01-22,136.13992309570312,164.6114959716797,94.51951599121094,218.84451293945312,282.21331787109375
2021-01-25,139.90879821777344,164.6999969482422,94.60541534423828,222.3119659423828,293.6000061035156
2021-01-26,140.1437530517578,166.30650329589844,95.28813934326172,225.02389526367188,294.36334228515625
2021-01-27,139.06689453125,161.62899780273438,90.84274291992188,225.57598876953125,288.0533447265625
2021-01-28,134.2016143798828,161.88099670410156,92.55377960205078,231.41635131835938,278.4766540527344
2021-01-29,129.17970275878906,160.30999755859375,91.26325225830078,224.66551208496094,264.510009765625
2021-02-01,131.3137969970703,167.1439971923828,94.54499816894531,232.1137237548828,279.9366760253906
2021-02-02,132.14588928222656,169.0,95.84600067138672,231.97808837890625,290.92999267578125
2021-02-03,131.11798095703125,165.62649536132812,102.82598876953125,235.35838317871094,284.89666748046875
2021-02-04,134.4953155517578,166.5500030517578,102.56378936767578,234.39950561523438,283.3299865722656
2021-02-05,134.07859802246094,167.6074981689453,104.32176971435547,234.58349609375,284.07666015625
2021-02-08,134.22569274902344,166.14700317382812,104.10651397705078,234.84503173828125,287.8066711425781
2021-02-09,133.34332275390625,165.25,103.65054321289062,236.10415649414062,283.1533203125
2021-02-10,132.73548889160156,164.32899475097656,104.20440673828125,235.1840362548828,268.2733459472656
2021-02-11,132.4805908203125,163.10650634765625,104.3177719116211,236.80149841308594,270.5533447265625
2021-02-12,132.71588134765625,163.885498046875,104.63141632080078,237.28579711914062,272.0400085449219
2021-02-16,130.57861328125,163.44749450683594,105.41402435302734,236.0363311767578,265.40667724609375
2021-02-17,128.2747039794922,165.4320068359375,105.80956268310547,237.0653839111328,266.04998779296875
2021-02-18,127.16687774658203,166.4114990234375,105.16979217529297,236.66734313964844,262.4599914550781
2021-02-19,127.32372283935547,162.4949951171875,104.32077026367188,233.9297332763672,260.4333190917969
2021-02-22,123.52960205078125,159.03700256347656,102.59525299072266,227.65847778320312,238.1666717529297
2021-02-23,123.3923568725586,159.72500610351562,102.8879165649414,226.45469665527344,232.94667053222656
2021-02-24,122.892333984375,157.97650146484375,104.07106018066406,227.69732666015625,247.33999633789062
2021-02-25,118.61782836914062,152.85800170898438,100.68194580078125,222.2997283935547,227.4066619873047
2021-02-26,118.88253021240234,154.64649963378906,100.97960662841797,225.59072875976562,225.1666717529297
2021-03-01,125.28451538085938,157.3070068359375,103.36437225341797,230.01747131347656,239.47666931152344
2021-03-02,122.66683959960938,154.72650146484375,103.10566711425781,227.0371856689453,228.81333923339844
2021-03-03,119.66683197021484,150.25,100.45520782470703,220.91151428222656,217.73333740234375
2021-03-04,117.77468872070312,148.8784942626953,101.57991790771484,220.10574340820312,207.14666748046875
2021-03-05,119.03939056396484,150.0229949951172,104.7332992553711,224.83349609375,199.31666564941406
2021-03-08,114.0785903930664,147.59750366210938,100.25993347167969,220.7465057373047,187.6666717529297
2021-03-09,118.71585845947266,153.1425018310547,101.90104675292969,226.9497833251953,224.52667236328125
2021-03-10,117.62763214111328,152.8820037841797,101.69278717041016,225.62950134277344,222.68666076660156
